,Diagnose_KEY,Diagnose_name,Diagnose_Code,Diagnose_Flag,Diagnose_Silver_ID
8970,8971,Cestující zraněný při neprovozní (mimosilniční) nehodě ,V661,,B3AEPB94-NPNA-IRHJ-G3ON-07JZ1K8933QI
8971,8972,Osoba vně vozidla zraněná při neprovozní (mimosilniční),V662,L,F4HLC46F-1LNV-RSR7-IQNF-A2QKVE0145N9
8972,8973,NS člen osádky těžkého nákladního vozidla zraněnýneprovozní(mimosilniční)nehodě,V663,,GXN816UV-F8XA-WUV6-QA4O-7LLXPXW6QFYZ
8973,8974,Osoba zraněná při nastupování nebo vystupování ,V664,,UFXMFE2Y-K740-RDMI-8BKJ-XFTAH3TILECP
8974,8975,Řidič zraněný  při  provozní (silniční),V665,,JM4MZ5X7-H72M-EZ3W-1TQ1-NF0BPH60FINH
8975,8976,Cestující zraněný při provozní (silniční) nehodě ,V666,,7NLMGD02-AZ5D-0C8T-X90Y-ES639N5QTEPD
8976,8977,Osoba vně vozidla zraněná při provozní (silniční),V667,,MPIDY1O2-6G6M-M2EY-YAQ7-4JDEQKHRY0RV
8977,8978,Neurčený člen osádky těžkého nákladního vozidla zraněnýprovozní(silniční)nehodě,V669,LU,RGXY4XRZ-H07K-7LFV-DP4E-LINGK5SM9A1Q
8978,8979,Řidič zraněný při neprovozní (mimosilniční) nehodě ,V670,L,8LKHX2GW-4Z52-B7WW-30YU-M11RNHP821SN
8979,8980,Cestující zraněný při neprovozní (mimosilniční) nehodě ,V671,,OAYPE1YX-BG02-F1GW-CPSA-7T5GJ0PYT6SN
8980,8981,Osoba vně vozidla zraněná při neprovozní (mimosilniční),V672,L,6UY78O88-BC41-2PXP-J2P3-I8S25MHTSEAJ
8981,8982,NS člen osádky těžkého nákladního vozidla zraněnýneprovozní(mimosilniční)nehodě,V673,L,OUOARJ1O-R7BH-9AQB-JMVH-A90UK1HJ7KJA
8982,8983,Osoba zraněná při nastupování nebo vystupování ,V674,LU,N6CT3SXT-5BV5-O9DV-GFBH-824HKDO2816V
8983,8984,Řidič zraněný  při  provozní (silniční),V675,L,0TGQP8E7-78FC-ZWRF-IPQW-RHZ69AUP9AEH
8984,8985,Cestující zraněný při provozní (silniční) nehodě ,V676,,FK1EJB37-R4YB-6C8O-1NIA-XSQOXJUGAFDY
8985,8986,Osoba vně vozidla zraněná při provozní (silniční),V677,,44XOA0X3-6AUI-9DKT-TOMC-JKJZB3WCI2AB
8986,8987,Neurčený člen osádky těžkého nákladního vozidla zraněnýprovozní(silniční)nehodě,V679,L,J8OTE157-JFBK-Q5NR-NM9N-QXQS8YO7TVB8
8987,8988,Řidič zraněný při neprovozní (mimosilniční) nehodě ,V680,LU,9SYNHPHC-RC7M-3LEQ-YEMS-VFC71A9JFHKU
8988,8989,Cestující zraněný při neprovozní (mimosilniční) nehodě ,V681,,THNB19MY-QJHB-Z9QW-VDH4-AT8UUY11LRM9
8989,8990,Osoba vně vozidla zraněná při neprovozní (mimosilniční),V682,L,Z1GBGKM8-DHBT-AZW4-C9R5-1P1HTR5YVRGO
8990,8991,NS člen osádky těžkého nákladního vozidla zraněnýneprovozní(mimosilniční)nehodě,V683,,XOH9V2IP-V4NB-EEPG-24HP-D52MTGW2EG0P
8991,8992,Osoba zraněná při nastupování nebo vystupování ,V684,,0O8OWA19-A9SG-05U2-ZPLP-SL5DSC8F3GRG
8992,8993,Řidič zraněný  při  provozní (silniční),V685,,4N0L6MMJ-8C7K-4JM4-9VFQ-NIZU18PBL4KB
8993,8994,Cestující zraněný při provozní (silniční) nehodě ,V686,,8Y1T5NBA-L0Y3-KORR-RQJM-K4OKTCADGEAQ
8994,8995,Osoba vně vozidla zraněná při provozní (silniční),V687,,24ZKOR6I-OD7G-BAUZ-2THS-OJXYOBKHJ3KT
8995,8996,Neurčený člen osádky těžkého nákladního vozidla zraněnýprovozní(silniční)nehodě,V689,L,9A79U52Y-6QAV-W1HW-QTB7-HSM3ZEHN2XU7
8996,8997,Řidič zraněný při srážce s jinými amotor.vozidlypřineprovozní(mimosilniční)nehodě,V690,,XFTRG7CB-SEE9-6N0D-3433-DL2NAZUSXYW6
8997,8998,Cestující zraněný při srážce s jinými amot.vozidlypřineprovozní(mimosilnič.)nehodě,V691,L,QY7F7VA2-42BH-XTWJ-FV7E-0L7ZVL3LANH8
8998,8999,NS člen osádky zraněný při srážce sNSmot.vozidlypřineprovozní(mimosilnič.)nehodě,V692,,7J1G54N8-RJ6W-A2BB-OHGN-XXYZHXJRQ0WX
8999,9000,Člen osádky (kterýkoliv)těžkého náklad.vozidla zraněný při NS,V693,L,7M6A03BF-3GMA-6L5X-7R7N-2XI70DX8KGKV
9000,9001,Řidič zraněný při srážce s jinými amotorovýmivozidlypřiprovozní(silniční)nehodě,V694,LU,QMXT18NP-CIT0-FJHA-COVI-NKNVAR5DEBT7
9001,9002,Cestující zraněný při srážce s jinými amotorovýmivozidlypřiprovozní(silnič.)nehodě,V695,,N4AX6VO1-Y3YJ-PYZJ-BJWC-74C8HEW4JIYD
9002,9003,NS člen osádky zraněný při srážce saNSmot.vozidlypřiprovozní(silniční)nehodě,V696,L,9GO5EULT-S85F-3UWO-KIV0-H1RP0UK7WEHZ
9003,9004,Člen osádky(kterýkoliv)těžkého náklad.vozidla zraněný při j.určených dopravních,V698,LU,YTJM31QF-QITA-BSHP-921O-VJ7U0AQJA04N
9004,9005,Člen osádky(kterýkoliv)těžkého náklad.vozidla zraněný při NS provoznínehodě,V699,LU,EU3QTG7D-FKZ9-XH68-D042-ISJNY7XTXMCF
9005,9006,Řidič zraněný při neprovozní (mimosilniční) nehodě ,V700,,4TW1EV5A-4HLZ-EZ4H-AC1T-HI683OHBXZ2P
9006,9007,Cestující zraněný při neprovozní (mimosilniční) nehodě ,V701,L,DIN6EHIG-D7C3-LUEN-GG5T-IGBF98ZPW4HA
9007,9008,Osoba vně vozidla zraněná při neprovozní (mimosilniční),V702,,ETDBERPC-3OIR-1J8U-Q5DP-VMAWX5Q9LY5H
9008,9009,Neurčený člen osádky autobusu zraněný při neprovoznínehodě,V703,L,YVH9IMH2-MHOF-CI4C-UACQ-4V14OXQJG3WK
9009,9010,Osoba zraněná při nastupování nebo vystupování ,V704,L,CLLR78SD-ZN75-GNDS-DF2H-6RVGP6MEJI88
9010,9011,Řidič zraněný při provozní (silniční) nehodě ,V705,LU,2DJESYAK-G30Z-KFHC-X8EY-J6YWRU2LW5BI
9011,9012,Cestující zraněný při provozní (silniční) nehodě ,V706,,C9OO32K4-4XSV-50IQ-1YRR-MC9OU8ROKHZU
9012,9013,Osoba vně vozidla zraněná při provozní (silniční),V707,L,C48JHEE0-4A4N-50AU-1JCB-7CRJWRWVN5KZ
9013,9014,Neurčený člen osádky autobusu zraněný při provoznínehodě,V709,,G7GWYN10-L39Y-QJ1L-H70T-RWEDV9TVUEXT
9014,9015,Řidič zraněný při neprovozní (mimosilniční) nehodě ,V710,,RZQYHE15-XD0D-CMQ6-UDP8-LZPCSKAGJSDV
9015,9016,Cestující zraněný při neprovozní (mimosilniční) nehodě ,V711,,AJDRJ41E-153O-9RSA-QZM2-QXGR3N1BRVGY
9016,9017,Osoba vně vozidla zraněná při neprovozní (mimosilniční),V712,,H4MFOL0O-AH3F-SMTN-TQB4-BDBZEQ6VO7SQ
9017,9018,Neurčený člen osádky autobusu zraněný při neprovoznínehodě,V713,,ZCJK5LKJ-LM7W-FXE7-O7BJ-300DTRO8UNNA
9018,9019,Osoba zraněná při nastupování nebo vystupování ,V714,L,ELR8V4OC-L5XP-V5ES-9SV5-Q8R60QKQVFPX
9019,9020,Řidič zraněný  při  provozní (silniční),V715,,7XGSU9NW-AG1S-DZGS-I4A3-AAQO7QR3H55Q
9020,9021,Cestující zraněný při provozní (silniční) nehodě ,V716,,XAP4CRV2-FT4K-RKBE-WFWS-NCZDFUKNMWXX
9021,9022,Osoba vně vozidla zraněná při provozní (silniční),V717,L,JKCIFQXL-GWXD-R521-TJDX-VBMMUCL6PK2R
9022,9023,Neurčený člen osádky autobusu zraněný při provoznínehodě,V719,L,PB2TR93M-SMID-W3ST-Y8WT-C194SABQ687J
9023,9024,Řidič zraněný při neprovozní (mimosilniční) nehodě ,V720,,DONAN471-O15P-KEIU-LPMO-NT47YHTJ0F24
9024,9025,Cestující zraněný při neprovozní (mimosilniční) nehodě ,V721,,1PE7WTBC-T00G-DXYP-6H24-R7PZQTI9X6I2
9025,9026,Osoba vně vozidla zraněná při neprovozní (mimosilniční),V722,,A63YVA8L-J6O0-DPZ0-8GJW-R4INHDV4E967
9026,9027,Neurčený člen osádky autobusu zraněný při neprovoznínehodě,V723,LU,V6YR5PB9-21DN-1Q9M-TQSD-8W8BFEWEU8O2
9027,9028,Osoba zraněná při nastupování nebo vystupování ,V724,,WRSNFD17-9I8K-7ICF-P0G9-MGUM4L622W5H
9028,9029,Řidič zraněný  při  provozní (silniční),V725,LU,J1JBYOHS-GDUV-3SR5-E56S-P134K2NNPZCG
9029,9030,Cestující zraněný při provozní (silniční) nehodě ,V726,L,VT34T38U-ZNXX-CA6X-0WDQ-7M0VE4NCTCAU
9030,9031,Osoba vně vozidla zraněná při provozní (silniční),V727,L,ZIH7Y04N-B3LZ-OWR8-DOVK-DFQFMPGJOIGQ
9031,9032,Neurčený člen osádky autobusu zraněný při provoznínehodě,V729,,UYQ46IBR-QHG0-702D-RQUQ-7ZKPQW4MF9TU
9032,9033,Řidič zraněný při neprovozní (mimosilniční) nehodě ,V730,LU,U93LJUE6-M452-BV7C-2YDR-68QQAU01O8NL
9033,9034,Cestující zraněný při neprovozní (mimosilniční) nehodě ,V731,L,F83ECDMT-S32B-6QOG-VTOD-WEGAY825JC6D
9034,9035,Osoba vně vozidla zraněná při neprovozní (mimosilniční),V732,L,Z81O8QLE-LNNM-26TI-KENG-MJR06M2ETZWX
9035,9036,Neurčený člen osádky autobusu zraněný při neprovoznínehodě,V733,,UF62LRRL-OP96-0D7Y-P906-G2JZTOW7IS1N
9036,9037,Osoba zraněná při nastupování nebo vystupování ,V734,,98QBFBKX-QJU0-5HII-APEJ-B190DDZYYNJJ
9037,9038,Řidič zraněný  při  provozní (silniční),V735,L,RSU43R3M-NQ52-381D-G7VI-ERCLW36TOLFN
9038,9039,Cestující zraněný při provozní (silniční) nehodě ,V736,L,64CV7I75-6QQT-CQV2-M919-7J46AWL43IKJ
9039,9040,Osoba vně vozidla zraněná při provozní (silniční),V737,,MMOKVXBU-MSGU-R0RP-8KOP-IXCPWUT78YNU
9040,9041,Neurčený člen osádky autobusu zraněný při provoznínehodě,V739,LU,K8L4BC2J-DQ64-6LQA-2YR6-77Y2D12ZBMC5
9041,9042,Řidič zraněný při neprovozní (mimosilniční) nehodě ,V740,LU,4QORL9F8-9J3D-C3A3-ROP8-WITOFRV1YA4W
9042,9043,Cestující zraněný při neprovozní (mimosilniční) nehodě ,V741,LU,2EKLQC4Z-OT8N-RPN3-SVKI-BYPMH6Q370CW
9043,9044,Osoba vně vozidla zraněná při neprovozní (mimosilniční),V742,,RD7E7PUL-H51T-F32T-1GKW-YQO4GUSS6VMR
9044,9045,Neurčený člen osádky autobusu zraněný při neprovoznínehodě,V743,,Y07L717Q-01EV-Y4FV-D2NE-3O2ENDE2S0TG
9045,9046,Osoba zraněná při nastupování nebo vystupování ,V744,L,G1JQXDGM-JKSQ-Q2KH-NOFY-IXA8PU043YU3
9046,9047,Řidič zraněný  při  provozní (silniční),V745,LU,3YP4S7LO-1KGJ-8SG5-KJ7T-RREFCP5DLLAH
9047,9048,Cestující zraněný při provozní (silniční) nehodě ,V746,,G5SBFQAQ-BO6F-FG7O-RWKW-LE31PZR7YFKP
9048,9049,Osoba vně vozidla zraněná při provozní (silniční),V747,,0IJ91U3A-01GZ-U7UG-BD4Z-EOZJNAHTUVNX
9049,9050,Neurčený člen osádky autobusu zraněný při provoznínehodě,V749,L,5QRGNMEQ-AOUE-UIM2-MNAL-0P0WVBO7GLQG
9050,9051,Řidič zraněný při neprovozní (mimosilniční) nehodě ,V750,,8B22J5H6-UVKO-SP15-J4WG-7OGRG31E6DW7
9051,9052,Cestující zraněný při neprovozní (mimosilniční) nehodě ,V751,,3XU81VBT-ZOGJ-U04F-V1L3-PTKPMV52U97X
9052,9053,Osoba vně vozidla zraněná při neprovozní (mimosilniční),V752,,COJGVLRV-ATHN-0DD5-EBFS-4POXE004JOQK
9053,9054,Neurčený člen osádky autobusu zraněný při neprovoznínehodě,V753,LU,DSFR3W45-UCZN-NMPZ-61V3-COYB1T0JRU2E
9054,9055,Osoba zraněná při nastupování nebo vystupování ,V754,L,6I8S7AEF-PWXC-KQ28-5F3J-MV92YGJVG4YL
9055,9056,Řidič zraněný  při  provozní (silniční),V755,,HLSJ52S2-EVTC-Z9MV-E25X-GCPYKRTW2OMI
9056,9057,Cestující zraněný při provozní (silniční) nehodě ,V756,,G4F4SZ0T-FAC2-NM9X-F9HW-0KW1TUBSFN6S
9057,9058,Osoba vně vozidla zraněná při provozní (silniční),V757,L,131SLPFH-RYOH-6JBA-ZE3R-J4GLU1A6WYJK
9058,9059,Neurčený člen osádky autobusu zraněný při provoznínehodě,V759,LU,B14MVVWQ-PLSK-IXV9-P71U-8LOYDWATD7K3
9059,9060,Řidič zraněný při neprovozní (mimosilniční) nehodě ,V760,L,9QIHWHKD-X68E-FVMF-WLUK-A5HAKS7X1FOF
9060,9061,Cestující zraněný při neprovozní (mimosilniční) nehodě ,V761,L,HT678O3P-AF8K-GGA7-BQGN-PFH5LTSSURQ1
9061,9062,Osoba vně vozidla zraněná při neprovozní (mimosilniční),V762,L,2UB01VDQ-TZ20-3VY5-TRJA-NRG5E43DGBSB
9062,9063,Neurčený člen osádky autobusu zraněný při neprovoznínehodě,V763,L,RJVZSZUK-YGAZ-I8CX-USVZ-0YBJFXPCGS3N
9063,9064,Osoba zraněná při nastupování nebo vystupování ,V764,,8J4SQLSU-4UUE-2QV1-F5B3-02RO9MSOFOFE
9064,9065,Řidič zraněný  při  provozní (silniční),V765,,PNW71VP1-C5TP-TIY2-J88K-TV0PEXPSX34R
9065,9066,Cestující zraněný při provozní (silniční) nehodě ,V766,,C3GCC8RP-S4L7-EAAL-FGE6-SC9SSHXDPMWA
9066,9067,Osoba vně vozidla zraněná při provozní (silniční),V767,L,AIBQ4BXQ-X9IN-UP45-USUO-AOXW2ETJT2SU
9067,9068,Neurčený člen osádky autobusu zraněný při provoznínehodě,V769,L,SHWRSFGE-YAE4-HI16-E8Z4-3JVALZ67HLGC
9068,9069,Řidič zraněný při neprovozní (mimosilniční) nehodě ,V770,,GRBW82XU-MFR3-HQ6A-AWY5-3OP7AMO5S0PH
9069,9070,Cestující zraněný při neprovozní (mimosilniční) nehodě ,V771,L,7ZH8Z1WV-GLHS-AGJJ-FQ7G-824HN26R2SWQ
9070,9071,Osoba vně vozidla zraněná při neprovozní (mimosilniční),V772,,GBURG0X8-YXN0-5PEZ-UWNR-5RY1CYO474VJ
9071,9072,Neurčený člen osádky autobusu zraněný při neprovoznínehodě,V773,,05EPC3DQ-JP83-WU26-1RSL-NX1ACM1TXOAZ
9072,9073,Osoba zraněná při nastupování nebo vystupování ,V774,L,ZADTNW74-3TZG-5I07-XXJS-K0J8NEYZV26C
9073,9074,Řidič zraněný  při  provozní (silniční),V775,,DDC6HGSQ-Y11T-IB3C-CNNK-QAPI5J2M39HB
9074,9075,Cestující zraněný při provozní (silniční) nehodě ,V776,,LP1TSZ6G-I2Y4-GWJF-MOMV-M2QIJVJFSSUX
9075,9076,Osoba vně vozidla zraněná při provozní (silniční),V777,,ZX4US3FQ-FSUG-FS01-WPIU-6I9BAIY68XES
9076,9077,Neurčený člen osádky autobusu zraněný při provoznínehodě,V779,,F7E34QU8-U04G-EKAV-6VC5-6BZ66RZW9QBX
9077,9078,Řidič zraněný při neprovozní (mimosilniční) nehodě ,V780,,PXSC2I6G-5V2X-Y8W6-3G74-TA5ZO03RI4FO
9078,9079,Cestující zraněný při neprovozní (mimosilniční) nehodě ,V781,LU,JK4RW1N7-BXNQ-XIZQ-C01D-8NR7GGFRUDVO
9079,9080,Osoba vně vozidla zraněná při neprovozní (mimosilniční),V782,L,ZKA7L1NA-IUH4-8FQI-N9R6-WCGT3KDJJGTA
9080,9081,Neurčený člen osádky autobusu zraněný při neprovoznínehodě,V783,,ZCEKT1BD-WF10-ZSBJ-ZI72-UNSR9BHY4X9G
9081,9082,Osoba zraněná při nastupování nebo vystupování ,V784,L,PSTU32T6-BRD1-V8KB-JNPK-9HTKNUACY012
9082,9083,Řidič zraněný  při  provozní (silniční),V785,,LU3V21W8-KE1Z-7MLI-D2K6-R8UMU72ZOQYJ
9083,9084,Cestující zraněný při provozní (silniční) nehodě ,V786,L,FGOP2VWX-F7Z1-KV6O-79P1-WFWGHILCAHYR
9084,9085,Osoba vně vozidla zraněná při provozní (silniční),V787,L,ME74J58V-Y12G-CNO6-SSOM-NSI5WTL91CO5
9085,9086,Neurčený člen osádky autobusu zraněný při provoznínehodě,V789,,VID9K3LT-V13E-L1UE-1CY8-G78BP67RWOAF
9086,9087,Řidič zraněný při srážce s jinými amotor.vozidlypřineprovozní(mimosilniční)nehodě,V790,L,9BO63SCH-M6IB-HB88-LTFP-6QDOVMKCGZ6U
9087,9088,Cestující zraněný při srážce s jinými amot.vozidlypřineprovozní(mimosilnič.)nehodě,V791,,O1N0OVGI-0W2P-WE9S-BPGH-BOC12OL29BT0
9088,9089,NS člen osádky autobusu zraněný při srážcejinýmiaNSmotor.vozidlypřineprovoz.nehodě,V792,LU,L04UULRM-UW3Y-ZWKW-K81J-FSU5LQBYSIG1
9089,9090,Člen osádky (kterýkoliv) autobusu zraněný při neurčené(mimosilniční)nehodě,V793,,8RJT4USE-0PSI-9SF8-YN77-OD1L4PQYI9B0
9090,9091,Řidič zraněný při srážce s jinými amotorovýmivozidlypřiprovozní(silniční)nehodě,V794,LU,LOMLSW8F-EX1P-PN5V-AV1M-SJDEECBOCKRT
9091,9092,Cestující zraněný při srážce s jinými amotorovýmivozidlypřiprovozní(silniční)nehodě,V795,LU,1NIOC7UM-IWQB-ZLOM-UZ7R-7BJCDDB26OEK
9092,9093,NS člen osádky autobusu zran.při srážce saNSmot.vozidlypřiprovoz.(siln.)nehodě,V796,LU,1H9MLKS7-HCSY-A0VB-NIP3-52FZLBXXDWD3
9093,9094,Člen osádky (kterýkoliv) autobusu zraněný při jinýchdopravníchnehodách,V798,L,OM3KWPIA-GMX6-BBE4-E4AH-Z6AR1KCAZHR2
9094,9095,Člen osádky (kterýkoliv) autobusu zraněný při neurčené(silniční)nehodě,V799,,82U7TPQT-WAQF-BCNJ-Y1QS-7OSWN0EUE0PZ
9095,9096,Jezdec n.člen osádky zraň.pádem n.shozením se zvíř.n.snehoděbezsrážky,V800,L,YTUUCGW8-U1GG-XKYY-G2KC-L1LZQDQBWVRO
9096,9097,Jezdec nebo člen osádky zraněný při srážcechodcemnebozvířetem,V801,L,IY5UXTY9-3YR4-JY5D-B3HW-O7OQLH9BXFPB
9097,9098,Jezdec nebo člen osádky zraněný při srážcejízdnímkolem,V802,L,XSYR6EZQ-051D-A860-DL4Q-RU2UUS0ADX0O
9098,9099,Jezdec nebo člen osádky zraněný při srážcedvounebotříkolovýmmotorovýmvozidlem,V803,,AMM1CTZK-LGJC-9EYX-5ETY-1LPSXT9VWXMB
9099,9100,Jezdec n.člen osádky zraněný při srážce s,V804,,HE5EGRIS-GVE6-I2F6-GZW9-JZHSK25IU47Q
9100,9101,Jezdec nebo člen osádky zraněný při srážcejinýmurčenýmmotorovýmvozidlem,V805,L,DD5D7NJ5-ONVG-GYNI-MWA3-WN9R51XWI6I6
9101,9102,Jezdec nebo člen osádky zraněný při srážceželezničnímvlakemneboželezničnímvozidlem,V806,L,JBKB4Y7C-GMO9-7IYK-MQJV-IH5KKQUSS12A
9102,9103,Jezdec nebo člen osádky zraněný při srážcejinýmnemotorovýmvozidlem,V807,L,5BL3584G-2A2T-OVQG-YAT0-6FP5J6OIOGMJ
9103,9104,Jezdec n.člen osádky zraněný při srážce spřekážkou(spřipev.n.stojícímpředmětem),V808,,FLMRFLCE-4OXH-6JEE-R60C-EWCB2K0JJA50
9104,9105,Jezdec nebo člen osádky zraněný při jinýchneurčenýchdopravníchnehodách,V809,,K1F57TTB-PWU7-P6MY-W8PZ-2OQJEPMJZBYA
9105,9106,Člen osádky želez.vlaku n.želez.vozidla zraň.při srážce spřineprov.nehodě,V810,LU,JGHI9KS1-UYDX-JL9R-WS21-NO8LTACQJ09M
9106,9107,Člen osádky želez.vlaku n.želez.vozidla zraň.při srážce spřiprovoz.nehodě,V811,L,2VRADLT5-9E64-DW0L-WDD4-L8YBX3IHLXR2
9107,9108,Člen osádky želez.vlaku n.želez.vozidla zraněný při srážcen.nárazemvalícíchsekmenů,V812,L,6EBNS7RX-X2VU-JR2L-CHQH-YWNCBPDLUK1N
9108,9109,Člen osádky želez.vlaku n.želez.vozidla zraněný při srážcejinýmpředmětem,V813,,ESRHHL2Y-QLL0-ZZNV-ZDIB-UBDB7ZCTOTFO
9109,9110,Osoba zraněná při nastupování do nebo vystupováníželezničníhovlakuneboželez.vozidla,V814,LU,ZZG3T2Z8-SZ0B-Y827-TX5T-BSNV1PKETXGY
9110,9111,Člen osádky želez.vlaku nebo želez.vozidla zraněný pádemželez.vlakuneboželez.vozidle,V815,LU,ETO2JC16-G1AM-GXLY-B81P-51INTTYNR84F
9111,9112,Člen osádky želez.vlaku nebo želez.vozidla zraněný pádemželez.vlakuneboželez.vozidla,V816,L,TEU8EFN9-D3RZ-N8SZ-YGKQ-Z6NH359NXUQS
9112,9113,Člen osádky želez.vlaku nebo želez.vozidla zraněný přibezpředcházejícísrážky,V817,,MJ7SB07E-1AD1-FS0U-Z53P-LM1TXNZT1G7V
9113,9114,Člen osádky želez.vlaku nebo želez.vozidla zraněný přiurčenýchželeznič.nehodách,V818,LU,E4RGYJMK-SEEB-PKAY-AJXU-9ZXFF7ORYTCM
9114,9115,Člen osádky železničního vlaku nebo želez.vozidla zraněnýneurčenéželezničnínehodě,V819,,R258GZWU-RN0V-6S9U-4MVG-6SXMLKR71P1B
9115,9116,Člen osádky vozu poulič.dráhy zraň.při sráž.s motor.vozidlemneprovoz.(mimosil.)nehodě,V820,LU,G74GLWW3-DI8E-JJE1-UO2Q-95NVTDV1D33Y
9116,9117,Člen osádky vozu poulič.dráhy zraň.při srážce spřiprovoz.(silnič.)nehodě,V821,L,T4F7V2AB-RQ7P-J7CZ-ZAJP-XCCAZRIZQ2TZ
9117,9118,Člen osádky vozu pouliční dráhy zraněný přisnebonárazemvalícíchsekmenů,V822,L,5HM5TBBC-TL7P-961G-U8ZR-VQGL0JL6V3KV
9118,9119,Člen osádky vozu pouliční dráhy zraněný přisjinýmpředmětem,V823,L,5JD2ZB6W-9UFP-SICF-WN5A-NZ6FL80EBDPF
9119,9120,Osoba zraněná při nastupování do nebo vystupovánívozupouličnídráhy,V824,LU,5VIUCFF2-XH17-STQD-5QV8-99JGXSOJFJUP
9120,9121,Člen osádky vozu pouliční dráhy zraněný pádemvozepouličnídráhy,V825,LU,Y5M7Q7HN-9769-4XGK-NHB3-Z5S9NB89XJTK
9121,9122,Člen osádky vozu pouliční dráhy zraněný pádemvozupouličnídráhy,V826,,HMLOSJIS-48IB-BWU1-QTQ9-BUML2R5EX592
9122,9123,Člen osádky vozu pouliční dráhy zraněný přibezpředcházejícísrážky,V827,L,UI4JJWZA-ATNC-ONNW-LROA-GWH8NKOC4DC6
9123,9124,Člen osádky vozu pouliční dráhy zraněný přiurčenýchdopravních(silnič.)nehodách,V828,,XB3TRGOE-1V6B-IF0T-66WY-ENGE2UMLSML8
9124,9125,Člen osádky vozu pouliční dráhy zraněný připrovozní(silniční)nehodě,V829,L,EXV856ER-YTQ3-MD45-YGM5-RXC6U7UHHHX2
9125,9126,Řidič zvláštního průmyslového vozidla zraněný při provoznínehodě,V830,LU,8SE28YJI-7L2R-3J08-5SFW-45UVWDTCJQK9
9126,9127,Cestující zvláštního průmyslového vozidla zraněný při provoznínehodě,V831,,C3UATY0N-VNML-9A1J-QA26-8Z7VBEGDQECE
9127,9128,Osoba vně zvláštního průmyslového vozidla zraněná při(silniční)nehodě,V832,L,GWQJ6M9X-N7HD-6Z6B-OSOW-EA6E7BNTDINW
9128,9129,NS člen osádky zvláštního průmyslového vozidla zraněnýprovozní(silniční)nehodě,V833,,N6U42YHZ-QC9D-SV0H-BSAD-WTUDCB5ZUJ5W
9129,9130,Osoba zraněná při nastupování do nebo vystupovánízvláštníhoprůmyslovéhovozidla,V834,,OQAU3W0X-T9R6-F2FS-52RC-KOA57TP4O9R7
9130,9131,Řidič zvláštního průmyslového vozidla zraněný při neprovoznínehodě,V835,,GTAB6AZC-RB4Y-NAHZ-RRBL-EKH0WCP4HH2Q
9131,9132,Cestující zvláštního průmyslového vozidla zraněný při neprovoznínehodě,V836,,S9U4KRH9-1I0H-Q9AB-H30M-FW2RFCPHHE3X
9132,9133,Osoba vně zvláštního průmyslového vozidla zraněná při(mimosilniční)nehodě,V837,L,XECZIUWP-YTUC-ZFFT-YHMF-MNB1LGR6VVST
9133,9134,NS člen osádky zvláštního průmyslového vozidla zraněnýneprovozní(mimosilnič.)nehodě,V839,,WYFR2OAZ-TY6I-KMOB-HQJZ-80ZUVGE4H4CA
9134,9135,Řidič zvláštního zemědělského vozidla zraněný při provoznínehodě,V840,,RXS90PP2-0IXU-9YCO-BAW2-ZRTVQNQJV5AS
9135,9136,Cestující zvláštního zemědělského vozidla zraněný při provoznínehodě,V841,,0ATBBWO8-5F4V-JJ3G-CITP-FMTBWJ564N6G
9136,9137,Osoba vně zvláštního zemědělského vozidla zraněná při(silniční)nehodě,V842,L,OTS2IO4H-3BFJ-72A2-73WG-F1YGGLKS4D28
9137,9138,NS člen osádky zvláštního zemědělského vozidla zraněnýprovozní(silniční)nehodě,V843,L,L6JV3E79-A135-OILQ-COG8-WJ3UVP28G3PY
9138,9139,Osoba zraněná při nastupování do nebo vystupovánízvláštníhozemědělskéhovozidla,V844,,KOP65QRC-3HQ2-493F-7KY3-07EE5935HQ9H
9139,9140,Řidič zvláštního zemědělského vozidla zraněný při neprovoznínehodě,V845,,TXOJ3YVN-R9P3-UHM5-4SIC-PJTSERHUKFDX
9140,9141,Cestující zvláštního zemědělského vozidla zraněný při neprovoznínehodě,V846,,BXGJT9AM-O8Q4-4BH7-FO44-RGNUU082FQ84
9141,9142,Osoba vně zvláštního zemědělského vozidla zraněná při(mimosilniční)nehodě,V847,,YX7JK8A2-BFU0-4HYK-R3KX-XX848H9IYOU9
9142,9143,NS člen osádky zvláštního zeměděl.vozidla zraněný při(mimosilniční)nehodě,V849,L,M0VHIWBL-6CNH-WK45-382W-KVATL59LYVIH
9143,9144,Řidič zvláštního stavebního vozidla zraněný při provoznínehodě,V850,L,OXB0L14E-3EPH-JPYL-WNSB-GAIMXD4W5GPM
9144,9145,Cestující zvláštního stavebního vozidla zraněný při provoznínehodě,V851,,KXBALJ90-2HFS-VCXJ-9SJM-0LFWB14A9VO9
9145,9146,Osoba vně zvláštního stavebního vozidla zraněná při(silniční)nehodě,V852,LU,6M4GRR3Q-C0R8-SNNZ-KQ4L-4VAF2MDW6Y8H
9146,9147,Neurčený člen osádky zvláštního stavebního vozidla zraněnýprovozní(silniční)nehodě,V853,L,L1Y0YXFQ-KMWM-87M2-4MO8-LAQBN1XAJC6R
9147,9148,Osoba zraněná při nastupování do nebo vystupovánízvláštníhostavebníhovozidla,V854,,ET7UGLDL-Y76O-H8VI-3NXR-TDFBFVFWOVGC
